itemvalue1,itemvalue2,itemvalue3,itemvalue4,itemvalue5,itemvalue6,itemvalue7,itemvalue8,itemvalue9,itemvalue10,itemvalue11,itemvalue12,itemvalue13,itemvalue14,itemvalue15,itemvalue16,itemvalue17,itemvalue18,itemvalue19,itemvalue20,itemvalue21,itemvalue22
2005," 烏來區"," 男",1174,36,1000,4,7,2,0,3,3,0,0,1,4,-,-,-,-,0,114
2005," 烏來區"," 女",1121,38,944,5,14,4,3,5,3,0,0,0,10,-,-,-,-,0,95
2006," 新北市"," 計",41949,23476,5325,2614,2437,358,732,159,294,88,25,191,823,-,-,-,-,2,5425
2006," 新北市"," 男",19800,11398,2336,1218,1063,152,345,64,129,27,12,105,331,-,-,-,-,0,2620
2006," 新北市"," 女",22149,12078,2989,1396,1374,206,387,95,165,61,13,86,492,-,-,-,-,2,2805
2006," 板橋區"," 計",3035,1530,227,172,167,16,73,23,22,10,2,27,44,-,-,-,-,0,722
2006," 板橋區"," 男",1346,699,87,82,64,7,26,11,10,1,1,17,19,-,-,-,-,0,322
2006," 板橋區"," 女",1689,831,140,90,103,9,47,12,12,9,1,10,25,-,-,-,-,0,400
2006," 三重區"," 計",1525,729,187,142,116,27,57,13,15,8,7,4,46,-,-,-,-,0,174
2006," 三重區"," 男",660,339,62,62,47,8,34,4,8,2,5,1,17,-,-,-,-,0,71
2006," 三重區"," 女",865,390,125,80,69,19,23,9,7,6,2,3,29,-,-,-,-,0,103
2006," 中和區"," 計",2056,966,340,136,121,36,66,13,11,8,3,1,69,-,-,-,-,0,286
2006," 中和區"," 男",871,436,122,58,54,15,35,5,3,2,1,0,25,-,-,-,-,0,115
2006," 中和區"," 女",1185,530,218,78,67,21,31,8,8,6,2,1,44,-,-,-,-,0,171
2006," 永和區"," 計",639,241,127,59,49,5,41,1,9,0,0,1,19,-,-,-,-,0,87
2006," 永和區"," 男",251,90,42,23,20,0,22,1,4,0,0,0,9,-,-,-,-,0,40
2006," 永和區"," 女",388,151,85,36,29,5,19,0,5,0,0,1,10,-,-,-,-,0,47
2006," 新莊區"," 計",3948,2208,304,402,242,38,91,20,57,11,3,14,120,-,-,-,-,0,438
2006," 新莊區"," 男",1868,1042,121,198,121,17,45,9,28,3,1,8,49,-,-,-,-,0,226
2006," 新莊區"," 女",2080,1166,183,204,121,21,46,11,29,8,2,6,71,-,-,-,-,0,212
2006," 新店區"," 計",2629,1199,423,154,149,3,45,17,24,0,0,5,68,-,-,-,-,0,542
2006," 新店區"," 男",1186,553,171,59,67,0,18,4,6,0,0,1,30,-,-,-,-,0,277
2006," 新店區"," 女",1443,646,252,95,82,3,27,13,18,0,0,4,38,-,-,-,-,0,265
2006," 樹林區"," 計",5343,3955,213,257,389,11,88,4,37,4,5,79,60,-,-,-,-,2,239
2006," 樹林區"," 男",2593,1962,85,115,164,3,47,2,25,1,2,44,28,-,-,-,-,0,115
2006," 樹林區"," 女",2750,1993,128,142,225,8,41,2,12,3,3,35,32,-,-,-,-,2,124
2006," 鶯歌區"," 計",2152,1205,223,113,233,43,19,6,21,6,1,7,54,-,-,-,-,0,221
2006," 鶯歌區"," 男",1046,604,101,60,103,23,4,2,7,3,0,5,26,-,-,-,-,0,108
2006," 鶯歌區"," 女",1106,601,122,53,130,20,15,4,14,3,1,2,28,-,-,-,-,0,113
2006," 三峽區"," 計",1781,1211,197,119,69,9,17,7,12,7,0,8,16,-,-,-,-,0,109
2006," 三峽區"," 男",869,618,74,57,31,3,9,1,4,2,0,5,6,-,-,-,-,0,59
2006," 三峽區"," 女",912,593,123,62,38,6,8,6,8,5,0,3,10,-,-,-,-,0,50
2006," 淡水區"," 計",1142,530,104,105,226,13,17,1,3,0,0,9,31,-,-,-,-,0,103
2006," 淡水區"," 男",532,261,43,45,100,9,8,1,0,0,0,6,13,-,-,-,-,0,46
2006," 淡水區"," 女",610,269,61,60,126,4,9,0,3,0,0,3,18,-,-,-,-,0,57
2006," 汐止區"," 計",3679,2551,156,97,100,9,41,12,12,2,0,12,27,-,-,-,-,0,660
2006," 汐止區"," 男",1771,1250,63,43,46,5,24,5,3,0,0,5,8,-,-,-,-,0,319
2006," 汐止區"," 女",1908,1301,93,54,54,4,17,7,9,2,0,7,19,-,-,-,-,0,341
2006," 瑞芳區"," 計",1163,927,25,11,11,0,13,0,3,5,0,0,2,-,-,-,-,0,166
2006," 瑞芳區"," 男",596,486,6,5,3,0,3,0,1,2,0,0,0,-,-,-,-,0,90
2006," 瑞芳區"," 女",567,441,19,6,8,0,10,0,2,3,0,0,2,-,-,-,-,0,76
2006," 土城區"," 計",3764,2515,246,175,166,24,37,10,13,7,1,13,33,-,-,-,-,0,524
2006," 土城區"," 男",1842,1262,92,90,74,11,14,8,5,1,0,6,12,-,-,-,-,0,267
2006," 土城區"," 女",1922,1253,154,85,92,13,23,2,8,6,1,7,21,-,-,-,-,0,257
2006," 蘆洲區"," 計",1688,990,113,102,57,2,50,7,6,4,0,1,24,-,-,-,-,0,332
2006," 蘆洲區"," 男",798,483,44,51,26,2,22,2,4,3,0,0,5,-,-,-,-,0,156
2006," 蘆洲區"," 女",890,507,69,51,31,0,28,5,2,1,0,1,19,-,-,-,-,0,176
2006," 五股區"," 計",1327,650,112,138,76,57,13,1,7,3,0,4,66,-,-,-,-,0,200
2006," 五股區"," 男",618,323,43,62,31,22,8,1,4,2,0,3,26,-,-,-,-,0,93
2006," 五股區"," 女",709,327,69,76,45,35,5,0,3,1,0,1,40,-,-,-,-,0,107
2006," 泰山區"," 計",971,488,74,101,53,31,6,6,17,7,0,0,40,-,-,-,-,0,148
2006," 泰山區"," 男",452,235,31,46,26,13,2,3,10,3,0,0,17,-,-,-,-,0,66
2006," 泰山區"," 女",519,253,43,55,27,18,4,3,7,4,0,0,23,-,-,-,-,0,82
2006," 林口區"," 計",1112,636,64,69,69,21,17,6,9,2,0,1,19,-,-,-,-,0,199
2006," 林口區"," 男",518,305,31,32,26,10,8,1,2,1,0,0,6,-,-,-,-,0,96
2006," 林口區"," 女",594,331,33,37,43,11,9,5,7,1,0,1,13,-,-,-,-,0,103
2006," 深坑區"," 計",183,114,26,18,5,0,3,3,4,0,0,0,4,-,-,-,-,0,6
2006," 深坑區"," 男",74,49,9,10,1,0,1,1,0,0,0,0,1,-,-,-,-,0,2
2006," 深坑區"," 女",109,65,17,8,4,0,2,2,4,0,0,0,3,-,-,-,-,0,4
2006," 石碇區"," 計",32,17,11,2,2,0,0,0,0,0,0,0,0,-,-,-,-,0,0
2006," 石碇區"," 男",12,7,4,1,0,0,0,0,0,0,0,0,0,-,-,-,-,0,0
2006," 石碇區"," 女",20,10,7,1,2,0,0,0,0,0,0,0,0,-,-,-,-,0,0
2006," 坪林區"," 計",9,1,2,2,3,0,0,0,0,0,0,0,0,-,-,-,-,0,1
2006," 坪林區"," 男",7,0,2,2,2,0,0,0,0,0,0,0,0,-,-,-,-,0,1
2006," 坪林區"," 女",2,1,0,0,1,0,0,0,0,0,0,0,0,-,-,-,-,0,0
2006," 三芝區"," 計",279,112,28,75,30,3,13,0,0,0,0,1,8,-,-,-,-,0,9
2006," 三芝區"," 男",132,48,12,40,15,2,8,0,0,0,0,0,4,-,-,-,-,0,3
2006," 三芝區"," 女",147,64,16,35,15,1,5,0,0,0,0,1,4,-,-,-,-,0,6
2006," 石門區"," 計",46,18,10,0,2,0,5,0,4,0,0,0,5,-,-,-,-,0,2
2006," 石門區"," 男",19,11,3,0,0,0,2,0,0,0,0,0,2,-,-,-,-,0,1
2006," 石門區"," 女",27,7,7,0,2,0,3,0,4,0,0,0,3,-,-,-,-,0,1
2006," 八里區"," 計",604,289,42,97,55,4,14,1,3,2,3,3,27,-,-,-,-,0,64
2006," 八里區"," 男",313,145,27,48,26,0,5,0,2,1,2,3,14,-,-,-,-,0,40
2006," 八里區"," 女",291,144,15,49,29,4,9,1,1,1,1,0,13,-,-,-,-,0,24
2006," 平溪區"," 計",22,12,7,2,0,0,0,0,0,1,0,0,0,-,-,-,-,0,0
2006," 平溪區"," 男",6,4,2,0,0,0,0,0,0,0,0,0,0,-,-,-,-,0,0
2006," 平溪區"," 女",16,8,5,2,0,0,0,0,0,1,0,0,0,-,-,-,-,0,0
2006," 雙溪區"," 計",21,7,4,3,5,0,0,0,0,0,0,0,0,-,-,-,-,0,2
2006," 雙溪區"," 男",7,2,3,0,1,0,0,0,0,0,0,0,0,-,-,-,-,0,1
2006," 雙溪區"," 女",14,5,1,3,4,0,0,0,0,0,0,0,0,-,-,-,-,0,1
2006," 貢寮區"," 計",74,37,7,10,10,0,1,0,0,0,0,0,0,-,-,-,-,0,9
2006," 貢寮區"," 男",31,16,2,4,4,0,0,0,0,0,0,0,0,-,-,-,-,0,5
2006," 貢寮區"," 女",43,21,5,6,6,0,1,0,0,0,0,0,0,-,-,-,-,0,4
2006," 金山區"," 計",85,33,11,25,4,0,1,0,0,0,0,0,6,-,-,-,-,0,5
2006," 金山區"," 男",31,15,1,10,2,0,0,0,0,0,0,0,2,-,-,-,-,0,1
2006," 金山區"," 女",54,18,10,15,2,0,1,0,0,0,0,0,4,-,-,-,-,0,4
2006," 萬里區"," 計",246,198,6,14,5,0,1,0,0,1,0,0,9,-,-,-,-,0,12
2006," 萬里區"," 男",129,105,1,8,3,0,0,0,0,0,0,0,2,-,-,-,-,0,10
2006," 萬里區"," 女",117,93,5,6,2,0,1,0,0,1,0,0,7,-,-,-,-,0,2
2006," 烏來區"," 計",2394,107,2036,14,23,6,3,8,5,0,0,1,26,-,-,-,-,0,165
2006," 烏來區"," 男",1222,48,1052,7,6,2,0,3,3,0,0,1,10,-,-,-,-,0,90
2006," 烏來區"," 女",1172,59,984,7,17,4,3,5,2,0,0,0,16,-,-,-,-,0,75
2007," 新北市"," 計",43865,24833,5618,2838,2626,392,853,160,322,107,30,208,1030,-,-,-,-,5,4843
2007," 新北市"," 男",20676,12064,2466,1314,1142,167,396,67,145,42,14,112,421,-,-,-,-,2,2324
2007," 新北市"," 女",23189,12769,3152,1524,1484,225,457,93,177,65,16,96,609,-,-,-,-,3,2519
2007," 板橋區"," 計",3232,1674,278,200,179,17,96,23,27,12,0,22,73,-,-,-,-,3,628
2007," 板橋區"," 男",1412,758,99,90,72,8,36,13,13,3,0,14,30,-,-,-,-,2,274
2007," 板橋區"," 女",1820,916,179,110,107,9,60,10,14,9,0,8,43,-,-,-,-,1,354
2007," 三重區"," 計",1667,790,216,160,126,31,60,15,16,10,7,4,69,-,-,-,-,0,163
2007," 三重區"," 男",726,364,76,74,56,12,34,4,8,2,5,1,24,-,-,-,-,0,66
2007," 三重區"," 女",941,426,140,86,70,19,26,11,8,8,2,3,45,-,-,-,-,0,97
2007," 中和區"," 計",2150,1044,330,152,141,33,69,15,12,8,9,2,85,-,-,-,-,0,250
2007," 中和區"," 男",914,474,124,57,64,12,33,6,3,2,3,0,35,-,-,-,-,0,101
2007," 中和區"," 女",1236,570,206,95,77,21,36,9,9,6,6,2,50,-,-,-,-,0,149
2007," 永和區"," 計",652,252,131,63,52,4,33,1,9,1,0,1,21,-,-,-,-,0,84
2007," 永和區"," 男",249,93,46,22,19,0,14,1,4,1,0,0,10,-,-,-,-,0,39
2007," 永和區"," 女",403,159,85,41,33,4,19,0,5,0,0,1,11,-,-,-,-,0,45
2007," 新莊區"," 計",4162,2382,318,414,257,40,110,19,59,14,2,18,141,-,-,-,-,1,387
2007," 新莊區"," 男",1946,1128,121,207,123,18,50,9,29,5,1,11,57,-,-,-,-,0,187
2007," 新莊區"," 女",2216,1254,197,207,134,22,60,10,30,9,1,7,84,-,-,-,-,1,200
2007," 新店區"," 計",2790,1274,481,165,170,9,60,14,23,1,0,9,84,-,-,-,-,1,499
2007," 新店區"," 男",1246,574,203,63,77,2,28,2,7,1,0,2,32,-,-,-,-,0,255
2007," 新店區"," 女",1544,700,278,102,93,7,32,12,16,0,0,7,52,-,-,-,-,1,244
2007," 樹林區"," 計",5501,4060,223,274,404,12,109,4,44,6,7,85,67,-,-,-,-,0,206
2007," 樹林區"," 男",2696,2029,95,123,176,3,57,2,28,2,3,46,30,-,-,-,-,0,102
2007," 樹林區"," 女",2805,2031,128,151,228,9,52,2,16,4,4,39,37,-,-,-,-,0,104
2007," 鶯歌區"," 計",2317,1299,239,125,252,43,27,7,21,6,1,9,81,-,-,-,-,0,207
2007," 鶯歌區"," 男",1135,656,115,65,107,25,9,2,7,3,0,7,41,-,-,-,-,0,98
2007," 鶯歌區"," 女",1182,643,124,60,145,18,18,5,14,3,1,2,40,-,-,-,-,0,109
2007," 三峽區"," 計",1912,1295,207,131,71,11,25,7,17,6,0,9,35,-,-,-,-,0,98
2007," 三峽區"," 男",932,663,71,63,31,2,15,1,9,2,0,6,14,-,-,-,-,0,55
2007," 三峽區"," 女",980,632,136,68,40,9,10,6,8,4,0,3,21,-,-,-,-,0,43
2007," 淡水區"," 計",1214,586,121,102,229,12,17,1,3,0,0,9,34,-,-,-,-,0,100
2007," 淡水區"," 男",560,284,55,46,98,8,8,1,0,0,0,6,13,-,-,-,-,0,41
2007," 淡水區"," 女",654,302,66,56,131,4,9,0,3,0,0,3,21,-,-,-,-,0,59
2007," 汐止區"," 計",3799,2667,164,103,110,11,41,11,11,3,0,14,45,-,-,-,-,0,619
2007," 汐止區"," 男",1842,1318,69,45,48,6,24,6,3,1,0,6,15,-,-,-,-,0,301
2007," 汐止區"," 女",1957,1349,95,58,62,5,17,5,8,2,0,8,30,-,-,-,-,0,318
2007," 瑞芳區"," 計",1168,952,21,13,13,0,13,0,3,5,0,0,10,-,-,-,-,0,138
2007," 瑞芳區"," 男",606,501,5,6,4,0,3,0,1,2,0,0,4,-,-,-,-,0,80
2007," 瑞芳區"," 女",562,451,16,7,9,0,10,0,2,3,0,0,6,-,-,-,-,0,58
2007," 土城區"," 計",3858,2641,255,196,175,27,40,10,14,12,1,15,37,-,-,-,-,0,435
2007," 土城區"," 男",1898,1325,99,104,78,14,15,7,6,5,0,7,15,-,-,-,-,0,223
2007," 土城區"," 女",1960,1316,156,92,97,13,25,3,8,7,1,8,22,-,-,-,-,0,212
2007," 蘆洲區"," 計",1745,1054,105,108,59,4,55,8,6,5,0,1,38,-,-,-,-,0,302
2007," 蘆洲區"," 男",815,501,38,56,27,2,25,2,4,4,0,0,13,-,-,-,-,0,143
2007," 蘆洲區"," 女",930,553,67,52,32,2,30,6,2,1,0,1,25,-,-,-,-,0,159
2007," 五股區"," 計",1370,684,114,143,94,67,14,1,8,3,0,3,61,-,-,-,-,0,178
2007," 五股區"," 男",635,343,42,65,42,26,7,1,4,2,0,2,21,-,-,-,-,0,80
2007," 五股區"," 女",735,341,72,78,52,41,7,0,4,1,0,1,40,-,-,-,-,0,98
2007," 泰山區"," 計",1036,525,92,107,56,32,23,6,17,5,0,0,39,-,-,-,-,0,134
2007," 泰山區"," 男",479,250,38,47,25,13,14,3,10,2,0,0,19,-,-,-,-,0,58
2007," 泰山區"," 女",557,275,54,60,31,19,9,3,7,3,0,0,20,-,-,-,-,0,76
2007," 林口區"," 計",1180,681,79,96,77,22,17,6,11,2,0,1,11,-,-,-,-,0,177
2007," 林口區"," 男",543,324,33,43,30,11,8,1,3,1,0,0,3,-,-,-,-,0,86
2007," 林口區"," 女",637,357,46,53,47,11,9,5,8,1,0,1,8,-,-,-,-,0,91
2007," 深坑區"," 計",209,128,23,22,7,0,0,4,7,0,0,0,10,-,-,-,-,0,8
2007," 深坑區"," 男",98,64,6,12,0,0,0,2,2,0,0,0,8,-,-,-,-,0,4
2007," 深坑區"," 女",111,64,17,10,7,0,0,2,5,0,0,0,2,-,-,-,-,0,4
2007," 石碇區"," 計",29,16,9,2,2,0,0,0,0,0,0,0,0,-,-,-,-,0,0
2007," 石碇區"," 男",12,7,4,1,0,0,0,0,0,0,0,0,0,-,-,-,-,0,0
2007," 石碇區"," 女",17,9,5,1,2,0,0,0,0,0,0,0,0,-,-,-,-,0,0
2007," 坪林區"," 計",10,2,3,2,3,0,0,0,0,0,0,0,0,-,-,-,-,0,0
2007," 坪林區"," 男",7,1,2,2,2,0,0,0,0,0,0,0,0,-,-,-,-,0,0
2007," 坪林區"," 女",3,1,1,0,1,0,0,0,0,0,0,0,0,-,-,-,-,0,0
2007," 三芝區"," 計",291,118,27,82,30,2,13,0,1,0,0,1,8,-,-,-,-,0,9
2007," 三芝區"," 男",132,52,9,41,14,1,8,0,0,0,0,0,4,-,-,-,-,0,3
2007," 三芝區"," 女",159,66,18,41,16,1,5,0,1,0,0,1,4,-,-,-,-,0,6
2007," 石門區"," 計",53,17,13,6,2,0,5,0,4,0,0,0,5,-,-,-,-,0,1
2007," 石門區"," 男",21,11,3,2,0,0,2,0,0,0,0,0,2,-,-,-,-,0,1
2007," 石門區"," 女",32,6,10,4,2,0,3,0,4,0,0,0,3,-,-,-,-,0,0
2007," 八里區"," 計",652,295,52,108,67,9,15,1,3,3,3,3,27,-,-,-,-,0,66
2007," 八里區"," 男",338,151,32,53,31,2,5,0,2,2,2,3,12,-,-,-,-,0,43
2007," 八里區"," 女",314,144,20,55,36,7,10,1,1,1,1,0,15,-,-,-,-,0,23
2007," 平溪區"," 計",22,12,6,1,0,0,0,0,0,3,0,0,0,-,-,-,-,0,0
2007," 平溪區"," 男",7,4,2,0,0,0,0,0,0,1,0,0,0,-,-,-,-,0,0
2007," 平溪區"," 女",15,8,4,1,0,0,0,0,0,2,0,0,0,-,-,-,-,0,0
2007," 雙溪區"," 計",24,10,6,1,5,0,0,0,0,0,0,0,0,-,-,-,-,0,2
2007," 雙溪區"," 男",11,4,5,0,1,0,0,0,0,0,0,0,0,-,-,-,-,0,1
2007," 雙溪區"," 女",13,6,1,1,4,0,0,0,0,0,0,0,0,-,-,-,-,0,1
2007," 貢寮區"," 計",73,39,10,4,10,0,2,0,0,1,0,0,0,-,-,-,-,0,7
2007," 貢寮區"," 男",31,17,3,2,4,0,0,0,0,1,0,0,0,-,-,-,-,0,4
2007," 貢寮區"," 女",42,22,7,2,6,0,2,0,0,0,0,0,0,-,-,-,-,0,3
2007," 金山區"," 計",87,34,11,19,5,0,4,0,0,0,0,1,10,-,-,-,-,0,3
2007," 金山區"," 男",32,15,1,7,2,0,1,0,0,0,0,0,5,-,-,-,-,0,1
2007," 金山區"," 女",55,19,10,12,3,0,3,0,0,0,0,1,5,-,-,-,-,0,2
2007," 萬里區"," 計",252,202,7,18,7,0,1,0,0,1,0,0,13,-,-,-,-,0,3
2007," 萬里區"," 男",126,110,1,7,3,0,0,0,0,0,0,0,3,-,-,-,-,0,2
2007," 萬里區"," 女",126,92,6,11,4,0,1,0,0,1,0,0,10,-,-,-,-,0,1
2007," 烏來區"," 計",2410,100,2077,21,23,6,4,7,6,0,0,1,26,-,-,-,-,0,139
2007," 烏來區"," 男",1227,43,1069,11,8,2,0,4,2,0,0,1,11,-,-,-,-,0,76
2007," 烏來區"," 女",1183,57,1008,10,15,4,4,3,4,0,0,0,15,-,-,-,-,0,63
2008," 新北市"," 計",45985,26189,5948,3134,2803,430,932,166,365,110,37,232,1221,12,-,-,-,20,4386
2008," 新北市"," 男",21537,12668,2582,1422,1211,178,433,69,163,43,18,123,492,7,-,-,-,12,2116
2008," 新北市"," 女",24448,13521,3366,1712,1592,252,499,97,202,67,19,109,729,5,-,-,-,8,2270
2008," 板橋區"," 計",3443,1841,288,230,186,20,105,24,30,12,0,26,95,3,-,-,-,1,582
2008," 板橋區"," 男",1483,822,101,93,80,10,41,14,14,3,0,16,33,2,-,-,-,0,254
2008," 板橋區"," 女",1960,1019,187,137,106,10,64,10,16,9,0,10,62,1,-,-,-,1,328
2008," 三重區"," 計",1748,852,232,162,144,28,64,15,17,11,7,4,74,0,-,-,-,0,138
2008," 三重區"," 男",761,394,79,75,66,9,37,3,7,4,5,1,24,0,-,-,-,0,57
2008," 三重區"," 女",987,458,153,87,78,19,27,12,10,7,2,3,50,0,-,-,-,0,81
2008," 中和區"," 計",2262,1092,361,172,154,35,70,9,26,9,5,1,96,0,-,-,-,1,231
2008," 中和區"," 男",965,504,140,67,65,10,33,4,8,2,2,0,39,0,-,-,-,0,91
2008," 中和區"," 女",1297,588,221,105,89,25,37,5,18,7,3,1,57,0,-,-,-,1,140
2008," 永和區"," 計",708,280,147,73,58,4,40,0,6,1,0,1,22,0,-,-,-,2,74
2008," 永和區"," 男",269,105,52,28,22,0,15,0,3,1,0,0,9,0,-,-,-,1,33
2008," 永和區"," 女",439,175,95,45,36,4,25,0,3,0,0,1,13,0,-,-,-,1,41
2008," 新莊區"," 計",4411,2512,335,470,294,37,116,22,74,13,2,22,168,1,-,-,-,4,341
2008," 新莊區"," 男",2045,1189,131,224,136,16,50,9,37,4,1,13,66,0,-,-,-,3,166
2008," 新莊區"," 女",2366,1323,204,246,158,21,66,13,37,9,1,9,102,1,-,-,-,1,175
2008," 新店區"," 計",2863,1312,473,195,175,11,62,20,28,4,0,10,99,1,-,-,-,1,472
2008," 新店區"," 男",1271,590,197,82,75,2,28,4,9,1,0,2,41,0,-,-,-,0,240
2008," 新店區"," 女",1592,722,276,113,100,9,34,16,19,3,0,8,58,1,-,-,-,1,232
2008," 樹林區"," 計",5751,4208,234,307,429,14,120,4,46,7,9,93,86,0,-,-,-,3,191
2008," 樹林區"," 男",2791,2097,91,135,177,5,61,3,28,3,4,50,43,0,-,-,-,2,92
2008," 樹林區"," 女",2960,2111,143,172,252,9,59,1,18,4,5,43,43,0,-,-,-,1,99
2008," 鶯歌區"," 計",2378,1303,257,140,261,48,35,9,21,5,0,9,105,3,-,-,-,0,182
2008," 鶯歌區"," 男",1152,643,118,70,114,27,16,4,7,2,0,7,50,2,-,-,-,0,92
2008," 鶯歌區"," 女",1226,660,139,70,147,21,19,5,14,3,0,2,55,1,-,-,-,0,90
2008," 三峽區"," 計",2194,1506,231,149,73,14,34,8,19,7,4,10,39,3,-,-,-,0,97
2008," 三峽區"," 男",1060,757,82,65,37,5,18,1,10,3,1,7,14,2,-,-,-,0,58
2008," 三峽區"," 女",1134,749,149,84,36,9,16,7,9,4,3,3,25,1,-,-,-,0,39
2008," 淡水區"," 計",1277,625,129,101,232,10,16,1,4,0,0,9,46,0,-,-,-,0,104
2008," 淡水區"," 男",575,292,55,47,99,5,8,1,0,0,0,6,16,0,-,-,-,0,46
2008," 淡水區"," 女",702,333,74,54,133,5,8,0,4,0,0,3,30,0,-,-,-,0,58
2008," 汐止區"," 計",3917,2785,183,133,125,13,37,12,12,6,5,15,55,0,-,-,-,0,536
2008," 汐止區"," 男",1874,1359,69,56,53,6,21,8,6,3,3,6,19,0,-,-,-,0,265
2008," 汐止區"," 女",2043,1426,114,77,72,7,16,4,6,3,2,9,36,0,-,-,-,0,271
2008," 瑞芳區"," 計",1155,956,21,13,11,0,15,0,3,3,0,0,9,0,-,-,-,0,124
2008," 瑞芳區"," 男",610,510,7,7,4,0,4,0,1,1,0,0,4,0,-,-,-,0,72
2008," 瑞芳區"," 女",545,446,14,6,7,0,11,0,2,2,0,0,5,0,-,-,-,0,52
2008," 土城區"," 計",3951,2699,263,211,192,29,36,9,16,13,1,20,66,0,-,-,-,0,396
2008," 土城區"," 男",1957,1362,102,112,86,15,15,6,6,6,0,9,28,0,-,-,-,0,210
2008," 土城區"," 女",1994,1337,161,99,106,14,21,3,10,7,1,11,38,0,-,-,-,0,186
2008," 蘆洲區"," 計",1801,1112,113,109,61,5,60,7,5,9,0,1,32,1,-,-,-,0,286
2008," 蘆洲區"," 男",825,520,38,56,28,2,28,2,4,5,0,0,9,1,-,-,-,0,132
2008," 蘆洲區"," 女",976,592,75,53,33,3,32,5,1,4,0,1,23,0,-,-,-,0,154
2008," 五股區"," 計",1442,722,134,153,101,74,19,1,8,3,0,3,69,0,-,-,-,0,155
2008," 五股區"," 男",663,362,54,69,38,29,8,1,4,2,0,2,25,0,-,-,-,0,69
2008," 五股區"," 女",779,360,80,84,63,45,11,0,4,1,0,1,44,0,-,-,-,0,86
2008," 泰山區"," 計",1074,562,113,117,51,42,27,6,17,0,0,0,32,0,-,-,-,5,102
2008," 泰山區"," 男",503,271,49,50,22,18,15,3,9,0,0,0,18,0,-,-,-,4,44
2008," 泰山區"," 女",571,291,64,67,29,24,12,3,8,0,0,0,14,0,-,-,-,1,58
2008," 林口區"," 計",1344,795,97,119,87,27,20,9,14,0,0,1,19,0,-,-,-,0,156
2008," 林口區"," 男",628,387,40,53,34,14,11,2,4,0,0,0,7,0,-,-,-,0,76
2008," 林口區"," 女",716,408,57,66,53,13,9,7,10,0,0,1,12,0,-,-,-,0,80
2008," 深坑區"," 計",213,142,15,22,7,0,0,2,3,0,1,0,9,0,-,-,-,3,9
2008," 深坑區"," 男",98,68,4,11,1,0,0,0,1,0,0,0,7,0,-,-,-,2,4
2008," 深坑區"," 女",115,74,11,11,6,0,0,2,2,0,1,0,2,0,-,-,-,1,5
2008," 石碇區"," 計",26,13,10,2,1,0,0,0,0,0,0,0,0,0,-,-,-,0,0
2008," 石碇區"," 男",11,6,4,1,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
2008," 石碇區"," 女",15,7,6,1,1,0,0,0,0,0,0,0,0,0,-,-,-,0,0
2008," 坪林區"," 計",10,4,3,2,1,0,0,0,0,0,0,0,0,0,-,-,-,0,0
2008," 坪林區"," 男",7,2,2,2,1,0,0,0,0,0,0,0,0,0,-,-,-,0,0
2008," 坪林區"," 女",3,2,1,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
2008," 三芝區"," 計",302,119,30,85,32,3,12,0,1,0,0,1,11,0,-,-,-,0,8
2008," 三芝區"," 男",137,50,11,43,16,1,8,0,0,0,0,0,5,0,-,-,-,0,3
2008," 三芝區"," 女",165,69,19,42,16,2,4,0,1,0,0,1,6,0,-,-,-,0,5
2008," 石門區"," 計",50,15,11,6,2,0,5,0,4,0,0,0,6,0,-,-,-,0,1
2008," 石門區"," 男",20,10,3,2,0,0,2,0,0,0,0,0,2,0,-,-,-,0,1
2008," 石門區"," 女",30,5,8,4,2,0,3,0,4,0,0,0,4,0,-,-,-,0,0
2008," 八里區"," 計",667,314,44,99,74,8,26,1,3,3,3,3,29,0,-,-,-,0,60
2008," 八里區"," 男",342,164,25,48,35,1,11,0,2,2,2,3,11,0,-,-,-,0,38
2008," 八里區"," 女",325,150,19,51,39,7,15,1,1,1,1,0,18,0,-,-,-,0,22
2008," 平溪區"," 計",23,13,5,2,0,0,0,0,0,3,0,0,0,0,-,-,-,0,0
2008," 平溪區"," 男",7,4,2,0,0,0,0,0,0,1,0,0,0,0,-,-,-,0,0
2008," 平溪區"," 女",16,9,3,2,0,0,0,0,0,2,0,0,0,0,-,-,-,0,0
2008," 雙溪區"," 計",22,7,7,1,5,0,1,0,0,0,0,0,0,0,-,-,-,0,1
2008," 雙溪區"," 男",10,3,5,0,1,0,1,0,0,0,0,0,0,0,-,-,-,0,0
2008," 雙溪區"," 女",12,4,2,1,4,0,0,0,0,0,0,0,0,0,-,-,-,0,1
2008," 貢寮區"," 計",81,49,9,3,10,0,2,0,0,0,0,1,0,0,-,-,-,0,7
2008," 貢寮區"," 男",36,23,3,2,4,0,0,0,0,0,0,0,0,0,-,-,-,0,4
2008," 貢寮區"," 女",45,26,6,1,6,0,2,0,0,0,0,1,0,0,-,-,-,0,3
2008," 金山區"," 計",92,35,13,20,7,0,4,0,0,0,0,1,10,0,-,-,-,0,2
2008," 金山區"," 男",35,15,2,7,4,0,1,0,0,0,0,0,5,0,-,-,-,0,1
2008," 金山區"," 女",57,20,11,13,3,0,3,0,0,0,0,1,5,0,-,-,-,0,1
2008," 萬里區"," 計",264,212,9,17,6,1,1,0,0,1,0,0,13,0,-,-,-,0,4
