name,district,address,category,location_desc
新莊鴻金寶麻吉影城,新莊區,新北市新莊區民安路188巷5號4樓,大型休閒場所,販賣部右前方
新北市政府違章建築拆除大隊(新北市新豐綜合行政大樓7樓),新莊區,新北市新莊區樹新路222號7樓,其他,新北市新豐綜合行政大樓7樓
香港商世界健身事業有限公司新莊分公司,新莊區,新北市新莊區民安路188巷5號,學校、大型集會場所,重訓區
香港商世界健身事業有限公司新莊分公司,新莊區,新北市新莊區民安路188巷5號,學校、大型集會場所,World gym-3樓有氧教室
CURVES女性30分鐘環狀運動新莊富國店,新莊區,新北市新莊區富國路100號4樓,學校、大型集會場所,健身區更衣室旁
捷運環狀線新北產業園區站Y20,新莊區,新北市新莊區五工路35號,交通要衝,捷運環狀線新北產業園區站詢問處旁
捷運環狀線幸福站Y19,新莊區,新北市新莊區思源路292號,交通要衝,捷運環狀線幸福站詢問處旁
捷運環狀線頭前庄站Y18,新莊區,新北市新莊區思源路20號,交通要衝,捷運環狀線頭前庄站詢問處旁
宜家家居股份有限公司 新莊分公司,新莊區,新北市新莊區中正路1 號,大型購物場所,1F出口處
宜家家居股份有限公司 新莊分公司,新莊區,新北市新莊區中正路1 號,大型購物場所,3F餐廳入口
宜家家居股份有限公司 新莊分公司,新莊區,新北市新莊區中正路1 號,大型購物場所,4F餐桌椅區
宜家家居股份有限公司 新莊分公司,新莊區,新北市新莊區中正路1 號,大型購物場所,2F 收納區落地窗
新北市立新莊國民中學,新莊區,新北市新莊區中正路211號,學校、大型集會場所,教務處外走廊
新北市新莊區榮富國民小學,新莊區,新北市新莊區中和街193號,學校、大型集會場所,一樓大門穿堂處
新北市新莊地政事務所,新莊區,新北市新莊區中華路一段3號,其他,本所1樓大廳
南陽實業股份有限公司 現代汽車新莊店.廠,新莊區,新北市新莊區思源路120號,大型購物場所,櫃台後面
新北市新莊區興化國民小學,新莊區,新北市新莊區五工二路50巷2號,學校、大型集會場所,1樓北側走廊
新北市政府警察局新莊分局五工派出所,新莊區,新北市新莊區五工路95-1號,其他,一樓辦公區
新莊生命紀念館,新莊區,新北市新莊區壽山路162之1號,其他,家屬休息區
新北市政府警察局新莊分局福營派出所,新莊區,新北市新莊區福營路101號,其他,一樓值班台
呈睿國際股份有限公司,新莊區,新北市新莊區中正路649之2號2樓,其他,辦公室內
裕信汽車股份有限公司 輔大分公司,新莊區,新北市新莊區中正路562號,其他,客戶休息室
新北市新莊區丹鳳國民小學,新莊區,新北市新莊區新北大道七段437號,學校、大型集會場所,警衛室
輔仁大學,新莊區,新北市新莊區中正路510號,學校、大型集會場所,輔仁大學中美堂
輔仁大學,新莊區,新北市新莊區中正路510號,學校、大型集會場所,輔仁大學體適能中心
輔仁大學,新莊區,新北市新莊區中正路510號,學校、大型集會場所,公博樓圖書館一樓服務台
輔仁大學,新莊區,新北市新莊區中正路510號,學校、大型集會場所,國璽樓
輔仁大學,新莊區,新北市新莊區中正路510號,學校、大型集會場所,淨心堂一樓
輔仁大學,新莊區,新北市新莊區中正路510號,學校、大型集會場所,田徑場與籃球場管理室
輔仁大學,新莊區,新北市新莊區中正路510號,學校、大型集會場所,舒德樓1樓
輔仁大學,新莊區,新北市新莊區中正路510號,學校、大型集會場所,輔仁大學濟時樓2樓圖書館服務台
輔仁大學,新莊區,新北市新莊區中正路510號,學校、大型集會場所,宜真宜善學苑
輔仁大學,新莊區,新北市新莊區中正路510號,學校、大型集會場所,文舍學苑
新北市新莊區裕民公共托育中心,新莊區,新北市新莊區中正路新生巷66號,其他,新北市新莊區裕民公共托育中心
驛德世紀酒店,新莊區,新北市新莊區後港一路169號,旅宿場所,1樓大廳
Curves可爾姿女性30分鐘環狀運動新莊龍安店,新莊區,新北市新莊區龍安路69巷8號1樓,學校、大型集會場所,1樓運動圈旁
跨越體適能有限公司輔大店分公司,新莊區,新北市新莊區後港一路179號B1,學校、大型集會場所,Ｂ1場館後左側明顯處
新北市立中平國民中學,新莊區,新北市新莊區中平路385號,學校、大型集會場所,中平國中中平樓中央川堂左側
健身工廠新莊廠,新莊區,新北市新莊區中和街157號,學校、大型集會場所,新北市新莊區中和街157號
新北市立新莊高級中學,新莊區,新北市新莊區中平路135號,學校、大型集會場所,傳達室內
新北市政府警察局新莊分局頭前派出所,新莊區,新北市新莊區化成路312號,其他,一樓入口
和泰汽車新莊綜合園區,新莊區,新北市新莊區明中街10號,其他,研修大樓2樓
新北市政府警察局新莊分局中港派出所,新莊區,新北市新莊區中港路352號,其他,派出所一樓
新北市政府警察局新莊分局新莊派出所,新莊區,新北市新莊區中正路1之1號,其他,一樓大廳
新北市新莊區新泰市民活動中心,新莊區,新北市新莊區建中街116巷3弄2號,其他,1樓
新北市政府警察局新莊分局警備隊,新莊區,新北市新莊區中正路150號1樓,其他,一樓大廳
新北市新莊區公所,新莊區,新北市新莊區中正路176號,其他,10樓禮堂
新北市新莊區新莊國民小學,新莊區,新北市新莊區中正路86號,學校、大型集會場所,大門穿堂處
新北市新莊區新莊國民小學,新莊區,新北市新莊區中正路86號,學校、大型集會場所,孫鳳堂
竹城新東京社區管理委員會,新莊區,新北市新莊區頭前路116-148號,其他,保全櫃檯旁牆邊
新北市新莊區昌隆國民小學,新莊區,新北市新莊區昌隆街63號,學校、大型集會場所,新莊區昌隆國小
新北市新莊區衛生所,新莊區,新北市新莊區中華路1段2號,其他,1樓大門內側
上將食品有限公司,新莊區,新北市新莊區幸福東路86號,其他,90號3樓員工教育訓練場所
天鏡科技股份有限公司,新莊區,新北市新莊區復興路一段3號五樓,其他,公司大廳入口處右側
新莊體育園區 體育館 2樓東區,新莊區,新北市新莊區中華路一段75號,大型休閒場所,新莊體育館 2樓東區
新莊體育園區 網球場,新莊區,新北市新莊區中華路一段75號,大型休閒場所,新莊網球場入口處
新莊體育園區 田徑場警衛室外,新莊區,新北市新莊區中華路一段75號,大型休閒場所,新莊田徑場警衛室門口外
新莊體育園區 體育館警衛室,新莊區,新北市新莊區中華路一段75號,大型休閒場所,新莊體育館警衛室外
好市多股份有限公司新莊分公司,新莊區,新北市新莊區建國一路138號一樓,大型購物場所,賣場BI收銀機台前方
好市多股份有限公司新莊分公司,新莊區,新北市新莊區建國一路138號一樓,大型購物場所,賣場一樓手扶梯上方
美麗新宏匯影城,新莊區,新北市新莊區新北大道4段3號8樓,大型休閒場所,美麗新影城
優達科技股份有限公司,新莊區,新北市新莊區建國一路300號10樓,其他,優達科技股份有限公司10樓
優達科技股份有限公司,新莊區,新北市新莊區建國一路300號10樓,其他,優達科技股份有限公司11樓
宏匯廣場,新莊區,新北市新莊區新北大道四段3號1樓,大型購物場所,宏匯廣場1樓服務台旁(新北大道側)
新北市新莊區昌平國民小學,新莊區,新北市新莊區昌平街200號,學校、大型集會場所,健康廣場
遠雄巴黎公園社區管理委員會,新莊區,新北市新莊區新北大道三段49號,其他,大廳管理中心旁
行政院新莊聯合辦公大樓,新莊區,新北市新莊區中平路439號,其他,"北棟10樓南側1015,1016會議室口"
行政院新莊聯合辦公大樓,新莊區,新北市新莊區中平路439號,其他,北棟1樓大廳郵局旁
行政院新莊聯合辦公大樓,新莊區,新北市新莊區中平路439號,其他,B1F綠廊東北側
行政院新莊聯合辦公大樓,新莊區,新北市新莊區中平路439號,其他,南棟1樓大廳
行政院新莊聯合辦公大樓,新莊區,新北市新莊區中平路439號,其他,"南棟10樓南側1003,1004會議室口"
遠雄國匯接待中心,新莊區,新北市新莊區新北大道四段199號3樓,其他,遠雄國匯
國家電影及視聽文化中心,新莊區,新北市新莊區文藝路2號,大型休閒場所,本中心一樓大廳
國家電影及視聽文化中心,新莊區,新北市新莊區文藝路2號,大型休閒場所,本中心四樓梯廳
國家電影及視聽文化中心,新莊區,新北市新莊區文藝路2號,大型休閒場所,本中心地下一樓廳間
國家電影及視聽文化中心,新莊區,新北市新莊區文藝路2號,大型休閒場所,三樓圖書館
遠雄九五,新莊區,新北市新莊區新北大道3段157~163號,其他,新莊區新北大道3段163號40樓
香港商世界健身事業有限公司北新莊分公司,新莊區,新北市新莊區幸福路778號B1,學校、大型集會場所,俱樂部大廳
新莊廣福宮,新莊區,新北市新莊區新莊路150號,其他,左前門入口處
新北市天主教恆毅高級中學,新莊區,新北市新莊區中正路108號,學校、大型集會場所,游泳池
新北市政府警察局新莊分局中平派出所,新莊區,新北市新莊區中平路288號,其他,一樓入口
家樂福中平店,新莊區,新北市新莊區中平路108號B1,大型購物場所,服務中心旁的圓柱
裕信汽車股份有限公司 新莊分公司,新莊區,新北市新莊區思源路40-1號,其他,客戶休息區
翰品酒店新莊館,新莊區,新北市新莊區中正路82號,旅宿場所,翰品酒店新莊館1樓大廳入口
新北市新莊區化成市民活動中心,新莊區,新北市新莊區化成路三一四巷二號,其他,大廳
新北市新莊區中信國民小學,新莊區,新北市新莊區中信街168號,學校、大型集會場所,一樓健康中心外面走廊(健康中心門口右側)
新北市新莊區瓊泰市民活動中心,新莊區,新北市新莊區瓊泰路85號,其他,1樓交誼廳
新北市新莊區海山市民活動中心,新莊區,新北市新莊區瓊泰路211號,其他,1樓
新北市新莊區福壽市民活動中心,新莊區,新北市新莊區昌明街1號,其他,1樓
新光人壽新莊大樓,新莊區,新北市新莊區中正路149號,其他,一樓大門口室內
新北市新莊區牡丹心市民活動中心,新莊區,新北市新莊區雙鳳路75號5樓,其他,5樓
新北市立圖書館新莊中港分館,新莊區,新北市新莊區中港路350號5樓,大型休閒場所,五樓服務櫃檯前區域
新北市新莊區福前市民活動中心,新莊區,新北市新莊區化成路746巷2號,其他,1樓
新北市新莊區豐年市民活動中心,新莊區,新北市新莊區豐年街57-5號,其他,1樓
新北市立頭前國民中學,新莊區,新北市新莊區中原路2號,學校、大型集會場所,新北市頭前國中
新北市新莊區全安市民活動中心,新莊區,新北市新莊區新莊路527號,其他,2樓
新北市新莊區四維市民活動中心,新莊區,新北市新莊區四維路186巷2號,其他,1樓
新北市新莊區聯合市民活動中心,新莊區,新北市新莊區自由街1號,其他,1樓
新北市立圖書館新莊福營分館,新莊區,新北市新莊區四維路9號3-5樓,大型休閒場所,本館4樓借還書流通櫃檯
新北市新莊區中環市民活動中心,新莊區,新北市新莊區中環路二段392號之一,其他,大廳
新北市新莊區興化市民活動中心,新莊區,新北市新莊區五工路68巷2號4樓,其他,4樓
新莊西盛環保河濱公園,新莊區,新北市新莊區停車場票亭,其他,停車場票亭
新北市新莊區後港市民活動中心,新莊區,新北市新莊區建安街26巷4號,其他,1樓
新北市立圖書館新莊裕民分館,新莊區,新北市新莊區裕民街136號4樓,大型休閒場所,4樓大門入口處右側
新北市新莊區民安國民小學,新莊區,新北市新莊區民安路261號,學校、大型集會場所,忠孝樓一樓樓梯旁
新北市立新莊國民中學,新莊區,新北市新莊區中正路211號,學校、大型集會場所,學生活動中心與操場交接處開放空間
新北市政府警察局交通警察大隊新莊分隊,新莊區,新北市新莊區福營路282號,其他,一樓值班大廳左側
國都汽車股份有限公司丹鳳服務廠,新莊區,新北市新莊區中正路717號,其他,服務廠客休室
新北市新泰社會福利服務中心,新莊區,新北市新莊區福營路277號4樓,其他,新泰社福中心牆上
新北市天主教恆毅高級中學,新莊區,新北市新莊區中正路108號,學校、大型集會場所,警衛室
新北市立新泰國民中學,新莊區,新北市新莊區新泰路359號,學校、大型集會場所,新泰國中健康中心旁穿堂
國都汽車股份有限公司新莊服務廠,新莊區,新北市新莊區中正路70-2號,其他,服務廠客休室
新北市新莊區新泰國民小學,新莊區,新北市新莊區公園一路91號,學校、大型集會場所,新泰國小警衛室
新北市新莊區頭前國民小學,新莊區,新北市新莊區化成路231號,學校、大型集會場所,迎曦樓穿堂
宏匯廣場,新莊區,新北市新莊區新北大道四段3號1樓,大型購物場所,5樓醫護室
晶冠開發股份有限公司,新莊區,新北市新莊區五工路66號,大型購物場所,1樓大廳服務台右側
新北市立圖書館新莊聯合分館,新莊區,新北市新莊區自由街1號3樓,大型休閒場所,新北市新莊區自由街1號3樓
新北市立圖書館新莊西盛分館,新莊區,新北市新莊區西盛街216號,大型休閒場所,新莊西盛分館一樓
新北市瑞芳區吉慶國民小學,瑞芳區,新北市瑞芳區大埔路95號,學校、大型集會場所,1樓的樓梯入口
新北市政府警察局瑞芳分局鼻頭派出所,瑞芳區,新北市瑞芳區鼻頭路101號,其他,派出所1樓
新北市瑞芳區瓜山國民小學,瑞芳區,新北市瑞芳區石山里五號路306號,學校、大型集會場所,瓜山國小健康中心走廊
新北市政府環境保護局瑞芳區清潔隊,瑞芳區,新北市瑞芳區明燈路3段2號2樓,其他,瑞芳第一市場2樓
新北市政府警察局瑞芳分局偵查隊,瑞芳區,新北市瑞芳區明燈路3段25號,其他,一樓偵查隊入口左側
時雨學校財團法人新北市私立時雨高級中學,瑞芳區,新北市瑞芳區祈堂路217號,學校、大型集會場所,健康中心
時雨學校財團法人新北市私立時雨高級中學,瑞芳區,新北市瑞芳區祈堂路217號,學校、大型集會場所,2樓教官室門口
新北市立黃金博物館,瑞芳區,新北市瑞芳區金光路8號,觀光旅遊地區,本山五坑(體驗坑道入口)
九份昇平戲院,瑞芳區,新北市瑞芳區輕便路137號,觀光旅遊地區,無障礙廁所旁
新北市立黃金博物館,瑞芳區,新北市瑞芳區金光路8號,觀光旅遊地區,遊客中心
新北市瑞芳區義方國民小學,瑞芳區,新北市瑞芳區逢甲路360號,學校、大型集會場所,穿堂
新北市政府警察局瑞芳分局大寮派出所,瑞芳區,新北市瑞芳區傑魚坑路278號,其他,一樓值班台前方牆壁
新北市瑞芳地政事務所,瑞芳區,新北市瑞芳區明燈路3段32號,其他,本所大廳
新北市瑞芳區第一公有零售市場,瑞芳區,新北市瑞芳區明燈路3段2號,其他,市場1樓廁所旁
新北市瑞芳區瑞芳美食廣場,瑞芳區,新北市瑞芳區民生街35巷2號,其他,市場1樓共食區旁
新北市政府警察局瑞芳分局四腳亭派出所,瑞芳區,新北市瑞芳區瑞竹路124號,其他,派出所一樓
交通部臺灣鐵路管理局宜蘭運務段四腳亭站,瑞芳區,新北市瑞芳區新北市瑞芳區中央路65號,交通要衝,四腳亭火車站候車室
新北市瑞芳區鼻頭國民小學,瑞芳區,新北市瑞芳區鼻頭路99號,學校、大型集會場所,辦公室外牆
新北市立欽賢國民中學-鼻頭校區,瑞芳區,新北市瑞芳區南雅里南雅路87之1號,學校、大型集會場所,專科大樓1樓健康中心-行政辦公室後門牆壁
新北市瑞芳區猴硐國民小學,瑞芳區,新北市瑞芳區九芎橋路69-1號,學校、大型集會場所,警衛室內(一警內)
新北市政府警察局瑞芳分局金瓜石派出所,瑞芳區,新北市瑞芳區金光路51號,其他,一樓內休憩區旁。
新北市政府警察局瑞芳分局水湳洞派出所,瑞芳區,新北市瑞芳區洞頂路8號,其他,一樓左側
第一商業銀行瑞芳分行,瑞芳區,新北市瑞芳區明燈路3段76號,其他,大門入口左側牆壁上
新北市瑞芳區瑞柑國民小學,瑞芳區,新北市瑞芳區明燈路一段18巷13號,學校、大型集會場所,川堂壁掛式
新北市瑞芳區瑞亭國民小學,瑞芳區,新北市瑞芳區上天里四腳亭埔路23號,學校、大型集會場所,學校川堂
新北市瑞芳區瑞亭國民小學,瑞芳區,新北市瑞芳區上天里四腳亭埔路23號,學校、大型集會場所,本校穿堂
新北市政府警察局瑞芳分局瑞濱派出所,瑞芳區,新北市瑞芳區建基路一段5之1號,其他,備勤室入口左側
交通部臺灣鐵路管理局宜蘭運務段瑞芳站,瑞芳區,新北市瑞芳區龍潭里明燈路3段82號,交通要衝,前站候車大廳無障礙入口右側
新北市瑞芳區瑞芳國民小學,瑞芳區,新北市瑞芳區中山路2號,學校、大型集會場所,瑞芳國小警衛室內
新北市瑞芳區衛生所,瑞芳區,新北市瑞芳區明燈路三段1號,其他,新北市瑞芳區明燈路3段1號1樓
新北市政府警察局瑞芳分局瑞芳派出所,瑞芳區,新北市瑞芳區明燈路三段25號1樓,其他,1樓辦公桌旁
新北市立瑞芳國民中學,瑞芳區,新北市瑞芳區三爪子坑路1號,學校、大型集會場所,健康中心
新北市瑞芳區公所,瑞芳區,新北市瑞芳區逢甲路82號,其他,一樓左側靠近公文收發處
新北市立欽賢國民中學-九份校區,瑞芳區,新北市瑞芳區永慶里崙頂路3之1號,學校、大型集會場所,警衛室進門牆壁上
新北市瑞芳區九份國民小學,瑞芳區,新北市瑞芳區崙頂路145號,學校、大型集會場所,九份國小
新北市立瑞芳高級工業職業學校,瑞芳區,新北市瑞芳區瑞芳街60號,學校、大型集會場所,健康中心外牆(建興樓1樓)
新北市政府警察局瑞芳分局猴硐派出所,瑞芳區,新北市瑞芳區九芎橋路96號,其他,1樓值班台旁
新北市政府警察局瑞芳分局九份派出所,瑞芳區,新北市瑞芳區豎崎路24號,其他,1樓值班台左前方
新北市政府警察局交通警察大隊瑞芳分隊,瑞芳區,新北市瑞芳區大寮路43號,其他,進大門左側
交通部臺灣鐵路管理局宜蘭運務段猴硐站,瑞芳區,新北市瑞芳區柴寮路70號,交通要衝,二樓大廳
交通部台灣鐵路管理局宜蘭運務段三貂嶺站,瑞芳區,新北市瑞芳區碩仁里魚寮路1號,交通要衝,候車室
猴硐煤礦博物園區(旅遊資訊中心),瑞芳區,新北市瑞芳區柴寮路(候硐火車站前),觀光旅遊地區,猴硐煤礦博物園區(旅遊資訊中心)櫃臺
猴硐煤礦博物園區(旅遊資訊中心),瑞芳區,新北市瑞芳區柴寮路(候硐火車站前),觀光旅遊地區,猴硐煤礦博物園區(遊客中心)櫃臺
猴硐煤礦博物園區(旅遊資訊中心),瑞芳區,新北市瑞芳區柴寮路(候硐火車站前),觀光旅遊地區,猴硐煤礦博物園區(烘砂室)
九份遊客中心,瑞芳區,新北市瑞芳區汽車路89號,觀光旅遊地區,九份遊客中心櫃臺前
法商台灣迪卡儂瑞芳倉庫,瑞芳區,新北市瑞芳區楓子瀨路1巷9號F棟,其他,1F大廳
法商台灣迪卡儂瑞芳倉庫,瑞芳區,新北市瑞芳區楓子瀨路1巷9號F棟,其他,2F餐廳
新北市政府警察局瑞芳分局瑞芳派出所,瑞芳區,新北市瑞芳區明燈路三段25號1樓,其他,派出所內
新北市立圖書館瑞芳分館,瑞芳區,新北市瑞芳區民權街17號2樓,大型休閒場所,飲水機旁
新北市立萬里國民中學,萬里區,新北市萬里區新北市萬里區獅頭路24號,學校、大型集會場所,健康中心
野柳地質公園,萬里區,新北市萬里區野柳里港東路167-1號,觀光旅遊地區,遊客中心護理站
新北市萬里區萬里國民小學,萬里區,新北市萬里區瑪鋉路18號,學校、大型集會場所,健康中心
金山財神廟,萬里區,新北市萬里區磺潭里公館崙52之2號,其他,金山財神廟服務台
金湧泉SPA溫泉會館,萬里區,新北市萬里區加投213-3號,大型公眾浴場或溫泉區,大廳進門處旁
台灣電力股份有限公司第二核能發電廠北部展示館,萬里區,新北市萬里區野柳里八斗60號,其他,1F大廳左側手扶梯旁
沐舍國際股份有限公司-沐舍溫泉渡假酒店,萬里區,新北市萬里區萬里加投166-1號,大型公眾浴場或溫泉區,沐舍國際股份有限公司
中規開發股份有限公司（野柳海洋世界）,萬里區,新北市萬里區野柳里港東路167-3號,觀光旅遊地區,本館二樓會議室入口前
中規開發股份有限公司（野柳海洋世界）,萬里區,新北市萬里區野柳里港東路167-3號,觀光旅遊地區,B1海底探索館-魚隻分布圖旁
中規開發股份有限公司（野柳海洋世界）,萬里區,新北市萬里區野柳里港東路167-3號,觀光旅遊地區,1樓大廳左側
新北市萬里區崁腳國民小學,萬里區,新北市萬里區崁腳里59號,學校、大型集會場所,健康中心
新北市萬里區公所,萬里區,新北市萬里區瑪鋉路123號,其他,1樓大門入口右手邊地方特產展示中心
新北市私立中華商業海事職業學校,萬里區,新北市萬里區瑪鋉路15號,學校、大型集會場所,中華商海
新北市政府警察局金山分局萬里分駐所,萬里區,新北市萬里區瑪鋉路153號,其他,分駐所1樓
新北市政府警察局金山分局野柳派出所,萬里區,新北市萬里區港西9號,其他,派出所一樓
新北市政府警察局金山分局崁腳派出所,萬里區,新北市萬里區崁腳路38號,其他,派出所備勤室
新北市立圖書館萬里分館,萬里區,新北市萬里區瑪鋉路221號4樓,大型休閒場所,辦公室門口
新北市萬里區大坪國民小學,萬里區,新北市萬里區雙興里大坪路1號,學校、大型集會場所,大門正前方守衛室門口
新北市政府警察局金山分局大鵬派出所,萬里區,新北市萬里區大鵬里萬里加投81號,其他,大鵬派出所所長室
新北市萬里區大鵬國民小學,萬里區,新北市萬里區大鵬里萬里加投14號,學校、大型集會場所,警衛室外側牆面上
財團法人新北市私立馨園老人養護中心,萬里區,新北市萬里區磺潭里公館崙23-1號,其他,1F進門口左側
野柳渡假村股份有限公司,萬里區,新北市萬里區野柳里港東路162號之2,旅宿場所,A館
萬里加投公共浴室,萬里區,新北市萬里區加投路205-5號左側,大型公眾浴場或溫泉區,公共浴室階梯入口牆壁上
新北市萬里區衛生所,萬里區,新北市萬里區新北市萬里區萬里里4鄰瑪鋉路157號,其他,衛生所1樓樓梯口
新北市萬里區野柳國民小學,萬里區,新北市萬里區野柳里港東路167號,學校、大型集會場所,幼兒園旁
新北市萬里區萬里公有零售市場,萬里區,新北市萬里區瑪鋉路261號,其他,市場管理室
新北市萬里區萬里野柳臨時攤販集中場,萬里區,新北市萬里區野柳里港東路攤販街2號（野柳風景特定區海洋地質公園前）,其他,市場攤位旁空間
福泰翡翠灣渡假飯店,萬里區,新北市萬里區翡翠路17號,旅宿場所,大廳
新北市政府環境保護局樹林垃圾焚化廠,樹林區,新北市樹林區中山路三段212號,其他,行政大樓1F
新北市樹林區樹林國民小學,樹林區,新北市樹林區育英街176號,學校、大型集會場所,新北市樹林國小正門入口左手邊健康中心外面
新北市樹林區公所,樹林區,新北市樹林區鎮前街93號,其他,一樓服務大廳
樹林秀泰影城股份有限公司,樹林區,新北市樹林區樹新路40-6號8樓,大型休閒場所,8樓販賣部前方
新北市立圖書館樹林東昇分館,樹林區,新北市樹林區中山路二段80號三樓,大型休閒場所,三樓閱覽室
新北市立圖書館樹林柑園圖書閱覽室,樹林區,新北市樹林區佳園路三段128號2樓,大型休閒場所,閱報區
新北市樹林區衛生所,樹林區,新北市樹林區樹新路40-7號,其他,門診走道
新北市立育林國民中學,樹林區,新北市樹林區復興路395號,學校、大型集會場所,圖書館大樓一樓
交通部臺灣鐵路管理局臺北運務段樹林站,樹林區,新北市樹林區鎮前街112號,交通要衝,剪收票口
交通部臺灣鐵路管理局臺北運務段樹林站,樹林區,新北市樹林區鎮前街112號,交通要衝,第二月臺第5車位置
交通部臺灣鐵路管理局臺北運務段樹林站,樹林區,新北市樹林區鎮前街112號,交通要衝,第三月臺第7車位置
交通部臺灣鐵路管理局臺北運務段樹林站,樹林區,新北市樹林區鎮前街112號,交通要衝,第一月臺第5車位置
大智通文化行銷股份有限公司,樹林區,新北市樹林區佳園路二段70-1號,其他,三期3樓辦公室旁
大智通文化行銷股份有限公司,樹林區,新北市樹林區佳園路二段70-1號,其他,三期4樓辦公區旁
大智通文化行銷股份有限公司,樹林區,新北市樹林區佳園路二段70-1號,其他,玻璃門玄關處
大智通文化行銷股份有限公司,樹林區,新北市樹林區佳園路二段70-1號,其他,三期2樓AGV辦公室旁
大智通文化行銷股份有限公司,樹林區,新北市樹林區佳園路二段70-1號,其他,三期1樓ES物流二辦公室旁
新北市政府警察局樹林分局柑園派出所,樹林區,新北市樹林區佳園路三段20號,其他,一樓入口
新北市立柑園國民中學,樹林區,新北市樹林區柑園街二段125號,學校、大型集會場所,本校健康中心前走廊
新北市樹林區育德國民小學,樹林區,新北市樹林區佳園路一段34號,學校、大型集會場所,育德國小警衛室內
尖點科技股份有限公司,樹林區,新北市樹林區佳園路三段203號,其他,一樓大廳
新北市樹林地政事務所,樹林區,新北市樹林區地政街12號,其他,本所1樓樓梯旁
交通部臺灣鐵路管理局臺北運務段山佳站,樹林區,新北市樹林區中山路三段108號,交通要衝,2樓大廳剪收票旁
家福股份有限公司台北樹林分公司,樹林區,新北市樹林區大安路118號,大型購物場所,3F結帳出口處
新北市政府警察局樹林分局樹林派出所,樹林區,新北市樹林區鎮前街35號,其他,1樓入口
新北市樹林區武林國民小學,樹林區,新北市樹林區保安街二段151號,學校、大型集會場所,健康中心
新北市樹林區武林國民小學,樹林區,新北市樹林區保安街二段151號,學校、大型集會場所,武林國小千禧樓1樓
新日興股份有限公司/俊英廠,樹林區,新北市樹林區俊英街174號,其他,A棟2樓大廳前
新日興股份有限公司/俊英廠,樹林區,新北市樹林區俊英街174號,其他,E棟1樓碼頭下貨處
新日興股份有限公司/俊英廠,樹林區,新北市樹林區俊英街174號,其他,H棟1樓通廊靠近乙梯
新日興股份有限公司/新樹廠A棟,樹林區,新北市樹林區新樹路529號A棟,其他,A棟一樓電梯旁
新日興股份有限公司/俊興廠,樹林區,新北市樹林區俊興街291號,其他,一樓辦公室外
新日興股份有限公司/三俊廠,樹林區,新北市樹林區三俊街69號,其他,A棟一樓打卡處
新北市樹林國民運動中心,樹林區,新北市樹林區中正路188-6號,學校、大型集會場所,1樓游泳池
新北市樹林國民運動中心,樹林區,新北市樹林區中正路188-6號,學校、大型集會場所,一樓棋藝閱覽區
新北市樹林國民運動中心,樹林區,新北市樹林區中正路188-6號,學校、大型集會場所,2樓球場櫃台
樹林藝文中心,樹林區,新北市樹林區樹新路40-8號,大型休閒場所,1樓前台大廳
新北市私立嘉恩長期老人照顧中心,樹林區,新北市樹林區大安路516號3樓,交通要衝,機構大廳
CURVES女性30分鐘環狀運動樹林店,樹林區,新北市樹林區中山路一段98號2樓,學校、大型集會場所,進門正右方牆面上(環狀運動圈旁邊)
億光電子工業股份有限公司,樹林區,新北市樹林區中華路6之8號,其他,1F側門大廳入口處
新北市私立慈嘉老人長期照顧中心,樹林區,新北市樹林區大安路323巷10弄18號,其他,機構大廳
新北市政府警察局樹林分局三多派出所,樹林區,新北市樹林區三福街72號,其他,1樓入口
新北市私立慈泰老人長期照顧中心,樹林區,新北市樹林區中正路632巷1號,交通要衝,機構大廳
第一商業銀行樹林分行,樹林區,新北市樹林區中山路1段27-7號1樓、27-8號1樓,其他,大門進入左側
新北市政府警察局樹林分局,樹林區,新北市樹林區保安街1段283號,其他,一樓入口
泉世界社區,樹林區,新北市樹林區大安路612號1樓,其他,社區大廳
樹林體育園區 省民公園(漆彈場警衛室口),樹林區,新北市樹林區水源街81號,大型休閒場所,省民公園 漆彈場門口 警衛室旁
中國砂輪企業股份有限公司樹林廠,樹林區,新北市樹林區中山路二段151巷16號,其他,1樓大廳門口右手邊
新北市政府警察局樹林分局彭厝派出所,樹林區,新北市樹林區國凱街65號,其他,1樓入口
新北市立三多國民中學,樹林區,新北市樹林區三多路101號,學校、大型集會場所,警衛室
新北市立桃子腳國民中小學,樹林區,新北市樹林區學勤路555號,學校、大型集會場所,k棟圓庭
新北市立桃子腳國民中小學,樹林區,新北市樹林區學勤路555號,學校、大型集會場所,健康中心內
新北市立桃子腳國民中小學,樹林區,新北市樹林區學勤路555號,學校、大型集會場所,輔導室內
新北市立桃子腳國民中小學,樹林區,新北市樹林區學勤路555號,學校、大型集會場所,警衛室門口
新北市樹林區三多國民小學,樹林區,新北市樹林區三福街52號,學校、大型集會場所,忠孝樓一樓川堂
新北市樹林區柑園國民小學,樹林區,新北市樹林區柑園街一段353號一樓,學校、大型集會場所,川堂
樹林體育園區網球場,樹林區,新北市樹林區水源街81號,大型休閒場所,樹林體育園區網球場
新北市私立樹人高級家事商業職業學校,樹林區,新北市樹林區大安路216號,學校、大型集會場所,健康中心外
新北市政府警察局樹林分局山佳派出所,樹林區,新北市樹林區中山路三段38號,其他,1樓入口
新北市樹林區山佳國民小學,樹林區,新北市樹林區中山路3段5號,學校、大型集會場所,健康中心外走廊
